"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
"500731796","13",387252,"Mirlet7f-1","microRNA let7f-1"
"500731798","13",218232,"Ptpdc1","protein tyrosine phosphatase domain containing 1"
"500731804","13",18676,"Phf2","PHD finger protein 2"
"500731806","13",218236,"Fam120a","family with sequence similarity 120, member A"
"500731807","13",68128,"Fam120aos","family with sequence similarity 120A, opposite strand"
"500731809","13",75607,"Wnk2","WNK lysine deficient protein kinase 2"
"500731812","13",18081,"Ninj1","ninjurin 1"
"500731813","13",68480,"1110007C09Rik","RIKEN cDNA 1110007C09 gene"
"500731815","13",66329,"Susd3","sushi domain containing 3"
"500731816","13",328245,"E030007A22Rik","RIKEN cDNA E030007A22 gene"
"500731817","13",30938,"Fgd3","FYVE, RhoGEF and PH domain containing 3"
"500731818","13",76895,"Bicd2","bicaudal D homolog 2 (Drosophila)"
"500731820","13",75678,"Ippk","inositol 1,3,4,5,6-pentakisphosphate 2-kinase"
"500731821","13",66336,"Cenpp","centromere protein P"
"500731822","13",54339,"Tes3-ps","testis derived transcript 3, pseudogene"
"500731823","13",407800,"Ecm2","extracellular matrix protein 2, female organ and adipocyte specific"
"500731824","13",66695,"Aspn","asporin"
"500731825","13",27047,"Omd","osteomodulin"
"500731826","13",18295,"Ogn","osteoglycin"
"500731827","13",70930,"Nol8","nucleolar protein 8"
"500731828","13",105148,"Iars","isoleucine-tRNA synthetase"
"500731843","13",71252,"4933433N18Rik","RIKEN cDNA 4933433N18 gene"
"500731852","13",69211,"2310081J21Rik","RIKEN cDNA 2310081J21 gene"
"500731858","13",109082,"Fbxw17","F-box and WD-40 domain protein 17"
"500731885","13",77428,"9430083A17Rik","RIKEN cDNA 9430083A17 gene"
"500731886","13",20729,"Spin1","spindlin 1"
"500731887","13",75124,"Nxnl2","nucleoredoxin-like 2"
"500731888","13",667728,"Hist1h2al","histone cluster 1, H2al"
"500731892","13",13610,"S1pr3","sphingosine-1-phosphate receptor 3"
"500731893","13",20418,"Shc3","src homology 2 domain-containing transforming protein C3"
"500731894","13",66197,"Cks2","CDC28 protein kinase regulatory subunit 2"
"500731895","13",75420,"Secisbp2","SECIS binding protein 2"
"500731896","13",20354,"Sema4d","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"
"500731898","13",23882,"Gadd45g","growth arrest and DNA-damage-inducible 45 gamma"
"500731904","13",68203,"Diras2","DIRAS family, GTP-binding RAS-like 2"
"500731907","13",20963,"Syk","spleen tyrosine kinase"
"500731909","13",105404,"BB123696","expressed sequence BB123696"
"500731911","13",11992,"Auh","AU RNA binding protein/enoyl-coenzyme A hydratase"
"500731913","13",18030,"Nfil3","nuclear factor, interleukin 3, regulated"
"500731916","13",26564,"Ror2","receptor tyrosine kinase-like orphan receptor 2"
"500731919","13",268656,"Sptlc1","serine palmitoyltransferase, long chain base subunit 1"
"500731921","13",73423,"1700058M13Rik","RIKEN cDNA 1700058M13 gene"
"500731924","13",17702,"Msx2","msh homeobox 2"
"500731938","13",78550,"E130119H09Rik","RIKEN cDNA E130119H09 gene"
"500731940","13",13488,"Drd1","dopamine receptor D1"
"500731941","13",14057,"Sfxn1","sideroflexin 1"
"500731944","13",15466,"Hrh2","histamine receptor H2"
"500731948","13",12890,"Cplx2","complexin 2"
"500731949","13",73666,"Thoc3","THO complex 3"
"500731951","13",319719,"Simc1","SUMO-interacting motifs containing 1"
"500731952","13",97820,"4833439L19Rik","RIKEN cDNA 4833439L19 gene"
"500731953","13",56795,"Arl10","ADP-ribosylation factor-like 10"
"500731954","13",28126,"Nop16","NOP16 nucleolar protein"
"500731955","13",67044,"Higd2a","HIG1 domain family, member 2A"
"500731956","13",74325,"Cltb","clathrin, light polypeptide (Lcb)"
"500731957","13",76577,"Faf2","Fas associated factor family member 2"
"500731958","13",19802,"Rn4.5s-ps3","4.5s RNA, pseudogene 3"
"500731960","13",105239,"Rnf44","ring finger protein 44"
"500731961","13",268663,"Cdhr2","cadherin-related family member 2"
"500731962","13",26913,"Gprin1","G protein-regulated inducer of neurite outgrowth 1"
"500731964","13",104069,"Sncb","synuclein, beta"
"500731966","13",218268,"Eif4e1b","eukaryotic translation initiation factor 4E family member 1B"
"500731967","13",74257,"Tspan17","tetraspanin 17"
"500731972","13",107448,"Unc5a","unc-5 homolog A (C. elegans)"
"500731973","13",212032,"Hk3","hexokinase 3"
"500731974","13",20184,"Uimc1","ubiquitin interaction motif containing 1"
"500731976","13",26919,"Zfp346","zinc finger protein 346"
"500731977","13",14186,"Fgfr4","fibroblast growth factor receptor 4"
"500731978","13",18193,"Nsd1","nuclear receptor-binding SET-domain protein 1"
"500731979","13",19336,"Rab24","RAB24, member RAS oncogene family"
"500731980","13",66494,"Prelid1","PRELI domain containing 1"
"500731981","13",17121,"Mxd3","Max dimerization protein 3"
"500731982","13",66890,"Lman2","lectin, mannose-binding 2"
"500731983","13",51791,"Rgs14","regulator of G-protein signaling 14"
"500731985","13",75477,"Pfn3","profilin 3"
"500731986","13",58992,"F12","coagulation factor XII (Hageman factor)"
"500731987","13",26385,"Grk6","G protein-coupled receptor kinase 6"
"500731989","13",432763,"Prr7","proline rich 7 (synaptic)"
"500731990","13",56320,"Dbn1","drebrin 1"
"500731992","13",67399,"Pdlim7","PDZ and LIM domain 7"
"500731993","13",102465570,"Mir6945","microRNA 6945"
"500731994","13",27261,"Dok3","docking protein 3"
"500731995","13",72935,"Ddx41","DEAD (Asp-Glu-Ala-Asp) box polypeptide 41"
"500731996","13",212483,"Fam193b","family with sequence similarity 193, member B"
"500731998","13",67511,"Tmed9","transmembrane emp24 protein transport domain containing 9"
"500731999","13",218271,"B4galt7","xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)"
"500732000","13",12328,"Caml","calcium modulating ligand"
"500732001","13",212880,"Ddx46","DEAD (Asp-Glu-Ala-Asp) box polypeptide 46"
"500732002","13",78521,"B230219D22Rik","RIKEN cDNA B230219D22 gene"
"500732003","13",69672,"Txndc15","thioredoxin domain containing 15"
"500732004","13",72562,"Pcbd2","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2"
"500732005","13",78111,"4930451E10Rik","RIKEN cDNA 4930451E10 gene"
"500732006","13",76856,"Catsper3","cation channel, sperm associated 3"
"500732009","13",26914,"H2afy","H2A histone family, member Y"
"500732012","13",212937,"Tifab","TRAF-interacting protein with forkhead-associated domain, family member B"
"500732015","13",57266,"Cxcl14","chemokine (C-X-C motif) ligand 14"
"500732021","13",328258,"Slc25a48","solute carrier family 25, member 48"
"500732023","13",213311,"Fbxl21","F-box and leucine-rich repeat protein 21"
"500732025","13",16841,"Lect2","leukocyte cell-derived chemotaxin 2"
"500732028","13",21810,"Tgfbi","transforming growth factor, beta induced"
"500732033","13",17129,"Smad5","SMAD family member 5"
"500732034","13",26946,"Trpc7","transient receptor potential cation channel, subfamily C, member 7"
"500732040","13",20745,"Spock1","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1"
"500732043","13",100503085,"Klhl3","kelch-like 3"
"500732046","13",77134,"Hnrnpa0","heterogeneous nuclear ribonucleoprotein A0"
"500732048","13",67339,"1700066J03Rik","RIKEN cDNA 1700066J03 gene"
"500732049","13",75731,"Idnk","idnK gluconokinase homolog (E. coli)"
"500732050","13",56085,"Ubqln1","ubiquilin 1"
"500732051","13",56278,"Gkap1","G kinase anchoring protein 1"
"500732054","13",75050,"Kif27","kinesin family member 27"
"500732055","13",102465191,"Mir6369","microRNA 6369"
"500732056","13",70153,"2210016F16Rik","RIKEN cDNA 2210016F16 gene"
"500732057","13",15387,"Hnrnpk","heterogeneous nuclear ribonucleoprotein K"
"500732058","13",723902,"Mir7-1","microRNA 7-1"
"500732059","13",74386,"Rmi1","RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)"
"500732065","13",114304,"Slc28a3","solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"
"500732067","13",67585,"4930455J16Rik","RIKEN cDNA 4930455J16 gene"
"500732069","13",435361,"Rpl13-ps2","ribosomal protein L13, pseudogene 2"
"500732071","13",18212,"Ntrk2","neurotrophic tyrosine kinase, receptor, type 2"
"500732081","13",67269,"Agtpbp1","ATP/GTP binding protein 1"
"500732083","13",319469,"A230056J06Rik","RIKEN cDNA A230056J06 gene"
"500732084","13",78689,"Naa35","N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
"500732085","13",105348,"Golm1","golgi membrane protein 1"
"500732086","13",70900,"4921517D22Rik","RIKEN cDNA 4921517D22 gene"
"500732090","13",238663,"Spata31d1d","spermatogenesis associated 31 subfamily D, member 1D"
"500732091","13",75223,"4930528D03Rik","RIKEN cDNA 4930528D03 gene"
"500732093","13",69046,"Isca1","iron-sulfur cluster assembly 1 homolog (S. cerevisiae)"
"500732094","13",13996,"Etohd2","ethanol decreased 2"
"500732095","13",214290,"Zcchc6","zinc finger, CCHC domain containing 6"
"500732099","13",328263,"A530065N20Rik","RIKEN cDNA A530046M15 gene"
"500732101","13",14451,"Gas1","growth arrest specific 1"
"500732106","13",328265,"A530001N23Rik","RIKEN cDNA A530001N23 gene"
"500732108","13",69635,"Dapk1","death associated protein kinase 1"
"500732114","13",13025,"Ctla2b","cytotoxic T lymphocyte-associated protein 2 beta"
"500732116","13",13024,"Ctla2a","cytotoxic T lymphocyte-associated protein 2 alpha"
"500732125","13",56094,"Cts8","cathepsin 8"
"500732126","13",116911,"Cts8-ps","cathepsin 8, pseudogene"
"500732129","13",116909,"Cts7-ps","cathepsin 7, pseudogene"
"500732130","13",624056,"Ctsm-ps2","cathepsin M, pseudogene 2"
"500732141","13",432812,"BC052688","cDNA sequence BC052688"
"500732152","13",630579,"Zfp808","zinc finger protein 80"
"500732155","13",76371,"2810408B13Rik","RIKEN cDNA 2810408B13 gene"
"500732163","13",71508,"Zfp935","zinc finger protein 935"
"500732165","13",77117,"Zfp934","zinc finger protein 934"
"500732168","13",211378,"6720489N17Rik","RIKEN cDNA 6720489N17 gene"
"500732173","13",751548,"Mir713","microRNA 713"
"500732179","13",14121,"Fbp1","fructose bisphosphatase 1"
"500732182","13",72061,"2010111I01Rik","RIKEN cDNA 2010111I01 gene"
"500732183","13",665524,"Tubb2a-ps1","tubulin, beta 2a, pseudogene 1"
"500732188","13",14088,"Fancc","Fanconi anemia, complementation group C"
"500732190","13",387142,"Mir24-1","microRNA 24-1"
"500732191","13",19206,"Ptch1","patched homolog 1"
"500732195","13",76251,"Ercc6l2","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2"
"500732200","13",70484,"Slc35d2","solute carrier family 35, member D2"
"500732201","13",238673,"Zfp367","zinc finger protein 367"
"500732202","13",56541,"Habp4","hyaluronic acid binding protein 4"
"500732203","13",218294,"Cdc14b","CDC14 cell division cycle 14B"
"500732204","13",66503,"1810034E14Rik","RIKEN cDNA 1810034E14 gene"
"500732205","13",66129,"Aaed1","AhpC/TSA antioxidant enzyme domain containing 1"
"500732207","13",13039,"Ctsl","cathepsin L"
"500732208","13",75532,"1700015C15Rik","RIKEN cDNA 1700015C15 gene"
"500732209","13",105278,"Cdk20","cyclin-dependent kinase 20"
"500732217","13",238680,"Cntnap3","contactin associated protein-like 3"
"500732218","13",432767,"Eif1-ps2","eukaryotic translation initiation factor 1, pseudogene 2"
"500732224","13",66631,"Hiatl1","hippocampus abundant transcript-like 1"
"500732228","13",97895,"Nlrp4f","NLR family, pyrin domain containing 4F"
"500732230","13",170936,"Zfp369","zinc finger protein 369"
"500732233","13",665742,"Vmn2r-ps95","vomeronasal 2, receptor, pseudogene 95"
"500732241","13",665767,"Vmn2r-ps96","vomeronasal 2, receptor, pseudogene 96"
"500732242","13",665777,"Hmgb1-ps11","high mobility group box 1, pseudogene 11"
"500732246","13",665809,"Vmn2r-ps97","vomeronasal 2, receptor, pseudogene 97"
"500732252","13",628722,"Vmn2r-ps98","vomeronasal 2, receptor, pseudogene 98"
"500732259","13",100041855,"Vmn2r-ps100","vomeronasal 2, receptor, pseudogene 100"
"500732268","13",665974,"Vmn2r-ps103","vomeronasal 2, receptor, pseudogene 103"
"500732272","13",100041915,"Vmn2r-ps104","vomeronasal 2, receptor, pseudogene 104"
"500732283","13",100041938,"Vmn2r-ps106","vomeronasal 2, receptor, pseudogene 106"
"500732291","13",666052,"Vmn2r-ps109","vomeronasal 2, receptor, pseudogene 109"
"500732293","13",67530,"Uqcrb","ubiquinol-cytochrome c reductase binding protein"
"500732295","13",66410,"Mterf3","mitochondrial transcription termination factor 3"
"500732296","13",19210,"Ptdss1","phosphatidylserine synthase 1"
"500732297","13",71226,"4933433G19Rik","RIKEN cDNA 4933433G19 gene"
"500732298","13",78251,"Zfp712","zinc finger protein 712"
"500732299","13",432769,"Zfp708","zinc finger protein 708"
"500732301","13",432770,"Rslcan18","regulator of sex-limitation candidate 18"
"500732302","13",268670,"Zfp759","zinc finger protein 759"
"500732303","13",380855,"Rsl1","regulator of sex limited protein 1"
"500732305","13",218311,"Zfp455","zinc finger protein 455"
"500732308","13",238690,"Zfp458","zinc finger protein 458"
"500732309","13",100038627,"F630042J09Rik","RIKEN cDNA F630042J09 gene"
"500732310","13",431706,"Zfp457","zinc finger protein 457"
"500732311","13",218314,"Zfp595","zinc finger protein 595"
"500732312","13",629016,"Zfp953","zinc finger protein 953"
"500732314","13",408065,"Zfp456","zinc finger protein 456"
"500732315","13",72807,"Zfp429","zinc finger protein 429"
"500732316","13",328274,"Zfp459","zinc finger protein 459"
"500732318","13",238692,"Zfp874a","zinc finger protein 874a"
"500732320","13",408067,"Zfp874b","zinc finger protein 874b"
"500732321","13",238693,"Zfp58","zinc finger protein 58"
"500732323","13",170763,"Zfp87","zinc finger protein 87"
"500732324","13",212276,"Zfp748","zinc finger protein 748"
"500732325","13",77857,"9430065F17Rik","RIKEN cDNA 9430065F17 gene"
"500732326","13",100416706,"AA987161","expressed sequence AA987161"
"500732327","13",212281,"A530054K11Rik","RIKEN cDNA A530054K11 gene"
"500732328","13",408068,"Zfp738","zinc finger protein 738"
"500732329","13",235907,"Zfp65","zinc finger protein 65"
"500732331","13",68271,"Zfp85os","zinc finger protein 85, opposite strand"
"500732332","13",22746,"Zfp85","zinc finger protein 85"
"500732334","13",72958,"Zfp493","zinc finger protein 493"
"500732335","13",320163,"4930525G20Rik","RIKEN cDNA 4930525G20 gene"
"500732337","13",212569,"Zfp273","zinc finger protein 273"
"500732339","13",408058,"BC048507","cDNA sequence BC048507"
"500732342","13",102402,"AA414992","expressed sequence AA414992"
"500732346","13",210009,"Mtrr","5-methyltetrahydrofolate-homocysteine methyltransferase reductase"
"500732347","13",69577,"Fastkd3","FAST kinase domains 3"
"500732348","13",69315,"1700001L19Rik","RIKEN cDNA 1700001L19 gene"
"500732350","13",210044,"Adcy2","adenylate cyclase 2"
"500732359","13",210106,"Papd7","PAP associated domain containing 7"
"500732361","13",210373,"A530095I07Rik","RIKEN cDNA A530095I07 gene"
"500732364","13",78925,"Srd5a1","steroid 5 alpha-reductase 1"
"500732365","13",28114,"Nsun2","NOL1/NOP2/Sun domain family member 2"
"500732371","13",76980,"Ube2ql1","ubiquitin-conjugating enzyme E2Q family-like 1"
"500732376","13",28077,"Med10","mediator complex subunit 10"
"500732381","13",75086,"4930520P13Rik","RIKEN cDNA 4930520P13 gene"
"500732385","13",218333,"Ice1","interactor of little elongation complex ELL subunit 1"
"500732391","13",271127,"Adamts16","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16"
"500732393","13",77166,"8030423J24Rik","RIKEN cDNA 8030423J24 gene"
"500732401","13",16371,"Irx1","Iroquois related homeobox 1 (Drosophila)"
"500732403","13",100042832,"Rpl9-ps4","ribosomal protein L9, pseudogene 4"
"500732408","13",16372,"Irx2","Iroquois related homeobox 2 (Drosophila)"
"500732414","13",621486,"Rpl31-ps2","ribosomal protein L31, pseudogene 2"
"500732417","13",407785,"Ndufs6","NADH dehydrogenase (ubiquinone) Fe-S protein 6"
"500732418","13",94066,"Mrpl36","mitochondrial ribosomal protein L36"
"500732419","13",432777,"D630045M09Rik","RIKEN cDNA D630045M09 gene"
"500732420","13",210992,"Lpcat1","lysophosphatidylcholine acyltransferase 1"
"500732421","13",13162,"Slc6a3","solute carrier family 6 (neurotransmitter transporter, dopamine), member 3"
"500732422","13",218335,"Clptm1l","CLPTM1-like"
"500732423","13",21752,"Tert","telomerase reverse transcriptase"
"500732424","13",22598,"Slc6a18","solute carrier family 6 (neurotransmitter transporter), member 18"
"500732427","13",20499,"Slc12a7","solute carrier family 12, member 7"
"500732428","13",72293,"Nkd2","naked cuticle 2 homolog (Drosophila)"
"500732432","13",69716,"Trip13","thyroid hormone receptor interactor 13"
"500732433","13",105246,"Brd9","bromodomain containing 9"
"500732435","13",71164,"Zdhhc11","zinc finger, DHHC domain containing 11"
"500732437","13",72948,"Tppp","tubulin polymerization promoting protein"
"500732439","13",74470,"Cep72","centrosomal protein 72"
"500732440","13",105243,"Slc9a3","solute carrier family 9 (sodium/hydrogen exchanger), member 3"
"500732442","13",211446,"Exoc3","exocyst complex component 3"
"500732443","13",11624,"Ahrr","aryl-hydrocarbon receptor repressor"
"500732444","13",18570,"Pdcd6","programmed cell death 6"
"500732445","13",66945,"Sdha","succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"
"500732447","13",67433,"Ccdc127","coiled-coil domain containing 127"
"500732448","13",432779,"Lrrc14b","leucine rich repeat containing 14B"
"500732449","13",238722,"Zfp72","zinc finger protein 72"
"500732452","13",100124641,"Mir692-3","microRNA 692-3"
"500732455","13",622175,"E430024I08Rik","RIKEN cDNA E430024I08 gene"
"500732456","13",235956,"Zfp825","zinc finger protein 825"
"500732459","13",80898,"Erap1","endoplasmic reticulum aminopeptidase 1"
